date,retweets,favorites,text,permalink
02/03/15,3,1,"# ServAdv: some Canarsie bound # L trains are terminating at Livonia Av or Broadway Junction, train with mechanical problems at E 105 St.",https://twitter.com/NYCTSubway/status/562618451970490368
02/03/15,5,0,"# ServAdv: Canarsie bound # L trains are terminating at Livonia Av or Broadway Junction, train with mechanical problems at E 105 St.",https://twitter.com/NYCTSubway/status/562617900071419905
02/03/15,1,0,"# ServAdv: n/b #6 trains are express from 42 St to 125 St, due to a train with mechanical problems at 51 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/562591206195347456
02/03/15,0,3,"# ServAdv: b/d # B trains run local from Brighton Beach to Prospect Pk, due to a train with mechanical problems at Kings Hwy.",https://twitter.com/NYCTSubway/status/562573201335918592
02/03/15,0,0,@ ethics13 - It was just reported that there is a northbound B train with mechanical problems at Kings Hwy. n/b B trains are local. ^JP,https://twitter.com/NYCTSubway/status/562571966230458368
02/02/15,3,1,# ServAdv: Canarsie bound # L trains terminate at Broadway Junction and Myrtle Av due to a train with mechanical problems at Atlantic Av.,https://twitter.com/NYCTSubway/status/562444007662706688
02/02/15,4,2,# ServAdv: 8 Av bound # L trains terminate at Bedford Av due to a train with mechanical problems at Bedford Av. Allow additional travel time.,https://twitter.com/NYCTSubway/status/562356994083155971
02/02/15,1,1,"# ServAdv: n/b, # D and # N service changes, due to a train with mechanical problems at 36 St (BKLYN). See http://mta.info",https://twitter.com/NYCTSubway/status/562332207847866368
02/02/15,1,0,"# ServAdv: n/b, # D and # N trains delayed due to a train with mechanical problems at 36 St (BKLYN). Allow additional travel time.",https://twitter.com/NYCTSubway/status/562328323842641920
02/02/15,0,0,@ JArm0220 These issues caused the mechanical problems. We regret the inconvenience your friend is experiencing & are resolving the issue.,https://twitter.com/NYCTSubway/status/562285932447924225
02/02/15,8,3,"# ServAdv: b/d, no #7 train service b/t Main St & 42 St, train with mechanical problems at Queensboro Plz. See http://mta.info",https://twitter.com/NYCTSubway/status/562281007819542529
02/02/15,0,0,"@ Janet858 Regrets. Due to earlier incidents and current mechanical problems, the 7 line is holding b/t stations, please expect delays. ^IR",https://twitter.com/NYCTSubway/status/562277604569276417
02/02/15,0,0,@emilymijatovic 7 trains are holding in stations until the issue of a train with mechanical problems at Queensboro Plz is resolved.,https://twitter.com/NYCTSubway/status/562277032357142528
02/02/15,0,1,@ corinnakirsch @ VerdaFolio Regrets. 7 trains are holding in stations until the mechanical problems issue is cleared at Queensboro Plz.,https://twitter.com/NYCTSubway/status/562276430264823808
02/02/15,0,0,"“ @ NYCTSubway:no #7 train service b/t Main St & 42 St, train with mechanical problems at Queensboro Plz.http://mta.info ” # astoria",https://twitter.com/sepicroad/status/562276077239037953
02/02/15,0,0,@Mirandalim89 The 7 line is currently holding at stations due to a train with mechanical problems at Queensboro Plaza. ^IR,https://twitter.com/NYCTSubway/status/562275028276764672
02/02/15,0,0,"@ sugarcookiiee Regrets. Due to a train with mechanical problems at Queensboro Plz, 7 trains are holding in stations until issue is resolved.",https://twitter.com/NYCTSubway/status/562273063996125184
02/02/15,0,0,"# ServAdv: b/d, #6 trains expect delays, due to switch & a train with mechanical problems at Buhre Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/562272889828040704
02/02/15,22,6,"# ServAdv: b/d, no #7 train service b/t Main St & 42 St, train with mechanical problems at Queensboro Plz. See http://mta.info",https://twitter.com/NYCTSubway/status/562271945824407552
02/02/15,0,1,"@ cassierobyn Regrets. Due to a train with mechanical problems at Queensboro Plz, 7 trains are holding in stations until issue is resolved.",https://twitter.com/NYCTSubway/status/562270480153866240
02/02/15,1,0,"@ Janet858 Regrets. Due to a train with mechanical problems at Queensboro Plz, 7 train service is experiencing extensive delays. ^IR",https://twitter.com/NYCTSubway/status/562269277315551232
02/02/15,0,0,"“ @ NYCTSubway: # ServAdv: b/d, no #7 train service b/t Main St & 42 St, due to a train with mechanical problems at Queensboro Plz. Ridiculous""",https://twitter.com/avafay/status/562268856711143424
02/02/15,8,0,"# ServAdv: b/d, no #7 train service b/t Main St & 42 St, due to a train with mechanical problems at Queensboro Plz. http://mta.info",https://twitter.com/NYCTSubway/status/562268295890747394
02/02/15,0,0,@ queene4theday Regrets. We had a train with mechanical problems at 14 St which affected local and express service.,https://twitter.com/NYCTSubway/status/562247210276888576
02/02/15,0,0,"# ServAdv: s/b #1 train are running with delays, due to a train with mechanical problems at 14 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/562244246821142528
02/02/15,0,0,"@ LynnIceBerg @ MTA Regrets. Due to earlier mechanical problems at 42 St, 7 line had service changes, presently service is running w/ delays.",https://twitter.com/NYCTSubway/status/562242323975663617
02/02/15,0,0,"@ hustlababyyy Regrets. Due to mechanical problems at 14 St & signal problems at 225 St, the 1 line is running with delays. ^IR",https://twitter.com/NYCTSubway/status/562241220533964800
02/02/15,5,1,"# ServAdv: Times Sq bound #7 trains are running with delays, due to a train with mechanical problems at 42 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/562240861556457473
02/02/15,4,0,"# ServAdv: s/b #1 train service changes, due to a train with mechanical problems at 14 St. Details at http://mta.info",https://twitter.com/NYCTSubway/status/562240758175244288
02/02/15,5,1,"# ServAdv: Times Sq bound #7 trains are terminating at 74 St or Queensboro Plz, train with mechanical problems at 42 St.",https://twitter.com/NYCTSubway/status/562236097376559105
02/01/15,2,1,"# ServAdv: s/b #4 and #5 trains are running local from Grand Central to Canal St, due to a train with mechanical problems at 14 St.",https://twitter.com/NYCTSubway/status/562009675575869441
02/01/15,3,0,"# ServAdv: b/d # D and # N running with delays, due to a train with mechanical problems at Stillwell Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/561764198339059712
01/31/15,1,1,"# ServAdv: s/b, #2 trains express from 219 St to E 180 St, due to a train with mechanical problems at Pelham Pkwy.",https://twitter.com/NYCTSubway/status/561681660987838465
01/31/15,0,2,"# ServAdv: Jamaica Center bound # J trains are express from Marcy Av to Myrtle Av, due to a train with mechanical problems at Hewes St.",https://twitter.com/NYCTSubway/status/561666160719327234
01/31/15,0,0,"# ServAdv: n/b # D trains are running with delays, due to a train with mechanical problems at W 4 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/561530988627759105
01/31/15,2,0,"# ServAdv: s/b # A trains are running with delays, due to a train with mechanical problems at Howard Beach. Allow additional travel time.",https://twitter.com/NYCTSubway/status/561520220809211904
01/30/15,1,0,"# ServAdv: Service changes and alternate travel on the #4, #5, & #6 lines. Mechanical problems at 3 Av-138 St. See http://mta.info",https://twitter.com/NYCTSubway/status/561198482787409920
01/30/15,2,0,# ServAdv: n/b #6 via #4 line 125 St to 149 St & n/b #5 via #2 Nevins St to 149 St due to a train with mechanical problems at 3 Av-138 St.,https://twitter.com/NYCTSubway/status/561192537822863360
01/30/15,0,0,"# ServAdv: n/b #6 trains are running with delays, due to a train with mechanical problems at 3 Av-138 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/561188399009497089
01/30/15,1,1,# ServAdv: n/b # D and # N trains local 36 St (Bklyn) to Atlantic Av due to a train with mechanical problems at Atlantic Av.,https://twitter.com/NYCTSubway/status/561186414776561664
01/30/15,0,0,@ lary35926670 Started as a mechanical problem due to a loss of power. Power was returned and now we are experiencing signal problems. ^JP,https://twitter.com/NYCTSubway/status/561168103711584256
01/30/15,0,0,@ NYCTSubway is it a mechanical problem loss of power or signal problems?,https://twitter.com/lary35926670/status/561160687712735233
01/30/15,4,1,"# ServAdv: b/d no #2 and #5 trains between 241 St and E 180 St, due to a train with mechanical problems at 219 St. http://mta.info",https://twitter.com/NYCTSubway/status/561134761230753793
01/30/15,4,1,"# ServAdv: b/d no #2 and #5 trains between 241 St and E 180 St, due to a train with mechanical problems at 219 St.",https://twitter.com/NYCTSubway/status/561133114274373633
01/30/15,2,2,"# ServAdv: b/d no #2 and #5 trains between Dye Av and E 180 St, due to a train with mechanical problems at 219 St.",https://twitter.com/NYCTSubway/status/561132219268603904
01/30/15,1,0,# ServAdv: s/b #2 express from Nereid Av to E 180 St due to a train with mechanical problems at 219 St.,https://twitter.com/NYCTSubway/status/561129474897739776
01/30/15,1,1,# ServAdv: n/b # A and # C trains are running with delays due to a train with mechanical problems at Chambers St.,https://twitter.com/NYCTSubway/status/561128675580858368
01/30/15,0,1,"# ServAdv: n/b, # Q trains are running on the # R line from DeKalb Av to Canal St, due to a train with mechanical problems on the Manhattan Br.",https://twitter.com/NYCTSubway/status/561100902602665984
01/29/15,0,1,"# ServAdv: s/b #6 trains exp from 125 St to 42 St, due to a train with mechanical problems at 110 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/560962445037297666
01/29/15,4,0,"# ServAdv: b/d # F trains are running with delays, due to a train with mechanical problems at Stillwell Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/560908592648564736
01/29/15,0,0,"# ServAdv: s/b # Q trains exp from Kings Hwy to Brighton Beach, due to a train with mechanical problems at Sheepshead Bay.",https://twitter.com/NYCTSubway/status/560907472362553344
01/29/15,5,1,"# ServAdv: s/b #6 trains run express 125 St to 42 St, due to a train with mechanical problems at 103 St. Expect delays on #4 & #5 trains.",https://twitter.com/NYCTSubway/status/560777156041916416
01/29/15,1,0,"# ServAdv: n/b # B local from Kings Hwy to Prospect Pk, due to a train with mechanical problems at Church Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/560777041210249216
01/28/15,0,0,"# ServAdv: s/b #1 trains are running with delays, due to a train with mechanical problems at 125 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/560548047298789376
01/28/15,2,0,"# ServAdv: s/b # B & # C trains are running express from 125 St to 59 St, due to a train with mechanical problems at 116 St.",https://twitter.com/NYCTSubway/status/560543780932444160
01/28/15,2,1,"# ServAdv: s/b # B and # C trains are running express from 125 St to 59 St, due to a train with mechanical problems at 116 St.",https://twitter.com/NYCTSubway/status/560541502011875329
01/28/15,0,0,"# ServAdv: s/b # B and # C trains are running express from 125 St to 59 St, due to a train with mechanical problems at 160 St.",https://twitter.com/NYCTSubway/status/560540933612404736
01/28/15,0,1,"# ServAdv: s/b # N and # R trains are delayed, due to a train with mechanical problems at Dekalb Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/560521175928160256
01/28/15,2,2,"# ServAdv: b/d #5 trains are running with delays, due to a train with mechanical problems at Dyre-Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/560519605056073729
01/28/15,2,1,"# ServAdv: n/b # A run exp from Aqueduct to 80 St & n/b # A trains from Lefferts Blvd expect delays, train with mechanical problems at 88 St.",https://twitter.com/NYCTSubway/status/560480784440905728
01/28/15,1,1,"# ServAdv: n/b # A trains run exp from Aqueduct to 80 St, due to a train with mechanical problems at 88 St. See http://mta.info",https://twitter.com/NYCTSubway/status/560467200960913408
01/28/15,2,1,"# ServAdv: Main St bound #7 trains are running with delays, due to a train with mechanical problems at 40 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/560408605137326080
01/26/15,6,1,"# ServAdv: s/b #6 express trains are running local from Parkchester to 3 Av-138 St, train with mechanical problems at Hunts Point Av.",https://twitter.com/NYCTSubway/status/559702275535691777
01/26/15,2,2,"# ServAdv: n/b # D via # N from Dekalb Av to 34 St, due to a train with mechanical problems at DeKalb. See http://mta.info",https://twitter.com/NYCTSubway/status/559685835965353984
01/25/15,0,0,"@ lotenzofrank GM, the signal problem caused the trains mechanical issues once the train moved the issue with the signal is still ongoing.",https://twitter.com/NYCTSubway/status/559395171960246274
01/25/15,0,0,@ NYCTSubway is it signal problems or a mechanical problem?,https://twitter.com/lotenzofrank/status/559393608210853888
01/25/15,5,0,"# ServAdv: n/b # N and # Q trains are running with delays, due to a train with mechanical problems at 39 Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/559390250355937280
01/24/15,3,0,"# ServAdv: s/b # N trains are running on the # D line from 36 St (BKLYN) to Stillwell Av, due to a train with mechanical problems at 59 St.",https://twitter.com/NYCTSubway/status/559046704365060097
01/23/15,2,0,"# ServAdv: s/b #2 terminating at Church Av, some #5 terminating at President St, due to a train with mechanical problems at Flatbush Av.",https://twitter.com/NYCTSubway/status/558640900998713344
01/23/15,4,1,"# ServAdv: 8 Av bnd # L trains are terminating at Broadway Junction, train with mechanical problems at E 105 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/558635628842471425
01/23/15,2,0,"# ServAdv: s/b #2 trains are terminating at Church Av, some #5 trains terminating at President St, mechanical problems at Flatbush Av.",https://twitter.com/NYCTSubway/status/558627628534726656
01/23/15,0,0,@ DrSituatiion @ MTA Regrets. Due to a train with mechanical problems at Flatbush Av & signal problems at 14 St we are experiencing delays ^IR,https://twitter.com/NYCTSubway/status/558625970282721283
01/23/15,1,1,# ServAdv: b/d #2 and #5 trains are running with delays due to a train with mechanical problems at Flatbush Av.,https://twitter.com/NYCTSubway/status/558621484902785025
01/23/15,4,0,"# ServAdv: n/b, #4 and #6 trains are running with delays due to a train with mechanical problems at 125 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/558550448215695360
01/23/15,1,1,# ServAdv: n/b #4 and #6 trains are running with delays due to a train with mechanical problems at 125 St. Allow additional travel time.,https://twitter.com/NYCTSubway/status/558523580406059008
01/23/15,2,2,# ServAdv:n/b # E trains are running on the # F line from W4 to 36 St- (QNS) due to a train with mechanical problems at 5 Av/53 St,https://twitter.com/NYCTSubway/status/558508768292786176
01/22/15,1,3,"# ServAdv: s/b #4, #5 and #6 train service changes, due to a train with mechanical problems at 51 St. See http://mta.info",https://twitter.com/NYCTSubway/status/558429301969022977
01/22/15,2,3,"# ServAdv: s/b #6 trains are running with delays, due to a train with mechanical problems at 51 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/558427332546134017
01/22/15,1,1,# ServAdv: some Canarsie bound # L trains terminate at Broadway Jct due to a train with mechanical problems at Atlantic Av.,https://twitter.com/NYCTSubway/status/558363730904641536
01/22/15,2,1,# ServAdv: Canarsie bound # L trains terminate at Broadway Jct due to a train with mechanical problems at Atlantic Av.,https://twitter.com/NYCTSubway/status/558361826438938624
01/22/15,1,0,# ServAdv: n/b # N via # D line from Stillwell Av to 36 St(BKLYN) due to a train with mechanical problems at Stillwell Av.,https://twitter.com/NYCTSubway/status/558346224219471872
01/22/15,2,0,# ServAdv: n/b # N via # D line from Stillwell Av to 36 St(QNS) due to a train with mechanical problems at Stillwell Av.,https://twitter.com/NYCTSubway/status/558345372486356992
01/22/15,3,1,# ServAdv: n/b # A and # C trains are running with delays due to a train with mechanical problems at Utica Av. Allow additional travel time.,https://twitter.com/NYCTSubway/status/558237584951083008
01/21/15,0,1,"# ServAdv: s/b # D trains exp from Bedford Pk Blvd to 167 St, due to a train with mechanical problems at Tremont Av.",https://twitter.com/NYCTSubway/status/558053803636060161
01/21/15,2,3,"# ServAdv: n/b #1 trains exp from 42 St to 96 St, due to a train with mechanical problems at 59 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/558040526017273856
01/21/15,0,2,"# ServAdv: n/b #1 trains exp from 34 St to 96 St, due to a train with mechanical problems at 59 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/558038659572961280
01/21/15,0,2,# ServAdv: s/b #1 trains express from 72 St to 42 St due to a train with mechanical problems at 42 St. Allow additional travel time.,https://twitter.com/NYCTSubway/status/558036701118201856
01/21/15,3,1,"# ServAdv: s/b, #1 trains express from 72 St to 42 St due to a train with mechanical problems at 42 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/558035483792801792
01/21/15,0,0,"# ServAdv: b/d, no # L train service b/t Broadway Jct and Rockaway Pkwy due to a train with mechanical problems at New Lots Av.",https://twitter.com/NYCTSubway/status/557911180879339520
01/21/15,2,0,# ServAdv: s/b #2 and #3 trains are running with delays due to a train with mechanical problems at 135 St. Allow additional travel time.,https://twitter.com/NYCTSubway/status/557862732691947521
01/20/15,0,0,"RT @ NYCTSubway: # ServAdv: s/b, #6 trains are running express from 125 St to Grand Central, due to a train with mechanical problems at 86 St.",https://twitter.com/RitaLaReina/status/557742633297403905
01/20/15,3,1,"# ServAdv: s/b, #6 trains are running express from 125 St to Grand Central, due to a train with mechanical problems at 86 St.",https://twitter.com/NYCTSubway/status/557742539802157057
01/20/15,3,2,# ServAdv: Canarsie-bound # L trains are running with delays due to a train with mechanical problems at Halsey St.,https://twitter.com/NYCTSubway/status/557736710600404993
01/20/15,2,1,"# ServAdv: s/b, # B & # D trains express from Bedford Pk Blvd to 167 St due to a train with mechanical problems at Tremont Av.",https://twitter.com/NYCTSubway/status/557718574807392260
01/20/15,1,0,"# ServAdv: s/b # C exp from 168 St to 125 St, due to a train with mechanical problems at 155 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/557691089399087107
01/20/15,0,0,"# ServAdv: n/b # F exp from 4 Av to Bergen St & n/b # G delays, due to a train with mechanical problems at Carroll St.",https://twitter.com/NYCTSubway/status/557689823562334208
01/20/15,2,0,# ServAdv: s/b # E trains are running with delays due to a train with mechanical problems at Jamaica-Van Wyck. Allow additional travel time.,https://twitter.com/NYCTSubway/status/557562999326904320
01/20/15,0,0,"“ @ NYCTSubway: # ServAdv: n/b # Q trains local from Canal St to 34 St, n/b # N and # R trains delayed due to a mechanical problems at 14 St.”",https://twitter.com/muSicFienDkiCks/status/557548515468263424
01/20/15,0,3,"# ServAdv: n/b # Q trains local from Canal St to 34 St, n/b # N and # R delayed due to a train with mechanical problems at 14 St.",https://twitter.com/NYCTSubway/status/557545849052737536
01/20/15,0,2,"# ServAdv: n/b # Q trains local from Canal St to 34 St, n/b # N and # R trains delayed due to a mechanical problems at 14 St.",https://twitter.com/NYCTSubway/status/557541948484247553
01/20/15,1,0,# ServAdv: n/b # A express Lefferts Blvd to Rockaway Blvd due to a train with mechanical problems at Lefferts Blvd.,https://twitter.com/NYCTSubway/status/557523352089526272
01/20/15,1,1,# ServAdv: n/b #6 express 3 Av-138 St to Parkchester due to a train with mechanical problems at Morrison Av-Soundview.,https://twitter.com/NYCTSubway/status/557498391933251584
01/20/15,1,2,"# ServAdv: s/b, # J trains are terminating at Marcy Av, due to a train with mechanical problems at Marcy Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/557425969842388992
01/19/15,0,2,"# ServAdv: s/b, # B and # D trains delayed due to a train with mechanical problems at Tremont Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/557272246319071234
01/18/15,0,0,"@AlvisWu2840 Good Afternoon. There is a train with mechanical problems at 8 Av, causing trains to have to use the # D line.",https://twitter.com/NYCTSubway/status/556894983232311298
01/18/15,2,0,"# ServAdv: n/b, # N trains via the # D from Stillwell Av to 36 St (BKLYN), due to a train with mechanical problems at 8 Av.",https://twitter.com/NYCTSubway/status/556894920028737538
01/18/15,1,0,"# ServAdv: n/b, # N trains via the # D from Stillwell Av to 36 St (QNS), due to a train with mechanical problems at 8 Av.",https://twitter.com/NYCTSubway/status/556894427231567874
01/18/15,2,0,"# ServAdv: s/b # A, # C & # E service changes, due to a train with mechanical problems at 42 St. See http://mta.info",https://twitter.com/NYCTSubway/status/556872141602570240
01/18/15,2,1,"# ServAdv: b/d # N trains are running with delays, due to a train with mechanical problems at Stillwell Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/556810972737069057
01/18/15,1,0,"# ServAdv: s/b # N & # Q trains are running with delays, due to a train with mechanical problems at Dekalb Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/556779325429932033
01/17/15,2,1,# ServAdv: n/b # R trains express from Queens Plz to 71 Av due to a train with mechanical problems at Elmhurst Av.,https://twitter.com/NYCTSubway/status/556578280401539072
01/17/15,0,0,@ NYCTSubway it seems to be more than a mechanical problem what is going on why is it taking so long,https://twitter.com/lary35926670/status/556540567405211648
01/17/15,0,0,"# ServAdv: s/b # A & # C train service changes, train with mechanical problems south of Fulton St. Details at http://mta.info",https://twitter.com/NYCTSubway/status/556529560414863361
01/17/15,0,0,"# ServAdv: s/b # A and # C train service changes, train with mechanical problems south of Fulton St. Details at http://mta.info",https://twitter.com/NYCTSubway/status/556521743586963456
01/17/15,1,3,"# ServAdv: n/b # A and # C trains are running with delays, due to a train with mechanical problems at Canal St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/556474917995433984
01/17/15,0,0,# ServAdv: #4 & #6 train service changes due to a train with mechanical problems at 3 Av-138 St. Details at http://mta.info,https://twitter.com/NYCTSubway/status/556466338320117760
01/17/15,1,0,"# ServAdv: s/b, #4 trains local from 125 St to Brooklyn Bridge, some n/b #6 terminating at 86 St, train with mechanical problems at 3 Av.",https://twitter.com/NYCTSubway/status/556464718396010499
01/16/15,4,0,# ServAdv: n/b # R via # F from 57 St-7 Av to 36 St (QNS) due to a train with mechanical problems at Queens Plz. Allow additional travel time.,https://twitter.com/NYCTSubway/status/556205472668471296
01/15/15,2,1,"# ServAdv: s/b # N & # R trains delayed, due to a train with mechanical problems at Lexington Av-59 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/555843143141441536
01/15/15,0,0,"# NYC home of the forever delayed subway, especially during rush hour @ amNewYork. Fix those damn mechanical problems! Why oh why @ NYCTSubway",https://twitter.com/New2NYTours/status/555708513457303552
01/15/15,4,0,# ServAdv: s/b #6 express trains are running local Parkchester to 3 Av-138 St due to a train with mechanical problems at Middletown Rd.,https://twitter.com/NYCTSubway/status/555685154598166528
01/14/15,0,0,# ServAdv: s/b # F express from 18 Av to Kings Hwy due to a train with mechanical problems at Avenue P. Allow additional travel time.,https://twitter.com/NYCTSubway/status/555494668713361408
01/14/15,1,1,"# ServAdv: s/b #1 trains exp from 242 St to Dyckman St, due to a train with mechanical problems at 215 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/555458663461437440
01/14/15,0,1,@ KarinBVenegas Good Morning. We currently have a train with mechanical problems at Queensboro Plaza.,https://twitter.com/NYCTSubway/status/555386636343586816
01/14/15,5,3,"# ServAdv: s/b #6 trains are running with delays, due to a train with mechanical problems at Hunts Pt Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/555337760601804801
01/13/15,1,0,"@ Beez114 Due to a train with mechanical problems at Lexington Av, n/b # N & # Q were delayed. Service has now resumed with residual delays.",https://twitter.com/NYCTSubway/status/555140259957063680
01/13/15,0,0,@ NYCTSubway what train is having mechanical problems and messing up my commute,https://twitter.com/dilsen_stacey/status/555139926161780736
01/13/15,1,2,"# ServAdv: n/b # N & # Q delays & n/b # R via # F from 47-50 Sts to 36 St (Qns), due to a train with mechanical problems at Lexington Av-59 St.",https://twitter.com/NYCTSubway/status/555138649918955521
01/13/15,0,0,@ KLambPhD Regrets. There was a n/b # F train with mechanical problems at East Broadway. Service will resume momentarily with residual delays.,https://twitter.com/NYCTSubway/status/555136750813585409
01/13/15,1,2,"# ServAdv: some n/b # F via # A from Jay St-W 4 St, some n/b # F via # G Bergen St-Roosevelt Av, train with mechanical problems at E Broadway.",https://twitter.com/NYCTSubway/status/555135626287140864
01/13/15,0,0,"# ServAdv: s/b #4 & #5 local 125 St to 42 St; s/b #5 via #2 149 St to Nevins St, due to train with mechanical problems at 86 St.",https://twitter.com/NYCTSubway/status/555061402164269057
01/13/15,0,0,@ srubenfeld You are correct. There were mechanical problems on the M. ^PI,https://twitter.com/NYCTSubway/status/555052587242635264
01/13/15,0,0,"my train  @ NYCTSubway: # ServAdv: Metropolitan Av bnd # M via # F from Roosevelt Av to W 4 St, train with mechanical problems at 47-50 St.""",https://twitter.com/MattCalamia/status/555041693561810944
01/13/15,1,2,"# ServAdv: Metropolitan Av bnd # M via # F from Roosevelt Av to W 4 St, train with mechanical problems at 47-50 St. http://mta.info",https://twitter.com/NYCTSubway/status/555032798604849152
01/13/15,0,0,"# ServAdv: Metropolitan Av bnd # M via # F from Roosevelt Av to W 4 St, train with mechanical problems at 47-50 Sts. http://mta.info",https://twitter.com/NYCTSubway/status/555032290460708864
01/13/15,2,2,"# ServAdv: Metropolitan Av bnd # M via # E from 5 Av to W 4 St & s/b # F expect delays, train with mechanical problems at 47-50 Sts.",https://twitter.com/NYCTSubway/status/555018099645505536
01/13/15,1,0,"# ServAdv: s/b # R express from Atlantic Av to 36 St (Bklyn), train with mechanical problems at 4 Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/554989447893508096
01/12/15,1,1,"# ServAdv: s/b # E & # F trains lcl from 71 Av to Roosevelt Av, due to a train with mechanical problems at Roosevelt Av.",https://twitter.com/NYCTSubway/status/554800426126954498
01/12/15,2,2,"# ServAdv: s/b # F and # M service changes and delays, due to a train with mechanical problems at 47-50 Sts. See http://www.mta.info",https://twitter.com/NYCTSubway/status/554781794508505088
01/12/15,3,1,"# ServAdv: s/b #1 trains are running exp from 72 St to 42 St, due to a train with mechanical problems at 66 St. Allow additional travel time",https://twitter.com/NYCTSubway/status/554736668490866688
01/12/15,1,3,"# ServAdv: s/b #1 trains are running with delays, due to a train with mechanical problems at 168 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/554727110372499459
01/12/15,0,1,"# ServAdv: no n/b # A train service from Far Rockaway to Howard Beach, due to a train with mechanical problems at Howard Beach.",https://twitter.com/NYCTSubway/status/554686139437953025
01/12/15,3,0,"# ServAdv: b/d there is no # A train service b/t Far Rockaway & Howard Beach, due to a train with mechanical problems at Howard Beach.",https://twitter.com/NYCTSubway/status/554684845834903552
01/11/15,1,1,"# ServAdv: b/d, #1, #2 & #3 train service changes & delays, due to a train with mechanical problems at South Ferry. http://mta.info",https://twitter.com/NYCTSubway/status/554431941337157633
01/11/15,1,0,"# ServAdv: s/b, #1 trains are running with delays, due to a train with mechanical problems at South Ferry. Allow additional travel time.",https://twitter.com/NYCTSubway/status/554429105819889665
01/11/15,0,0,"# ServAdv: s/b, #2 and #3 trains are running with delays, due to a train with mechanical problems at Nevins St.",https://twitter.com/NYCTSubway/status/554389731854000128
01/11/15,0,1,"# ServAdv: b/d #2, #3 and #4 train service changes, due to a train with mechanical problems at Nevins St. Detail at http://mta.info",https://twitter.com/NYCTSubway/status/554345525009743872
01/10/15,1,0,"# ServAdv: n/b, # N trains are running with delays, due to a train with mechanical problems at Ditmars Blvd. Allow additional travel time.",https://twitter.com/NYCTSubway/status/554006172651753472
01/10/15,3,1,"# ServAdv: b/d #2, #3, & #4 train service changes, a train with mechanical problems at Nevins St. Details at http://mta.info",https://twitter.com/NYCTSubway/status/553996110898147329
01/10/15,4,1,"# ServAdv: s/b #3 trains are running with delays, due to a train with mechanical problems at Nevins St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/553992432120254464
01/10/15,1,1,"# ServAdv: s/b # C trains run express from Broadway Junction to Euclid Av, due to a train with mechanical problems at Euclid Av.",https://twitter.com/NYCTSubway/status/553962065967476736
01/10/15,1,1,"# ServAdv: s/b # C trains are running express from Broadway Junction to Euclid Av, due to a train with mechanical problems at Euclid Av.",https://twitter.com/NYCTSubway/status/553959083322384384
01/10/15,0,0,"# ServAdv: b/d, no #2 & #3 b/t Wall St & Atlantic Av, some #4 via #3 from Utica Av-New Lots Av, train with mechanical problem at Nevins St.",https://twitter.com/NYCTSubway/status/553949622767747072
01/10/15,2,0,# ServAdv: s/b #2 and #3 trains are running with delays due to a train with mechanical problems at Nevins St. Allow additional travel time.,https://twitter.com/NYCTSubway/status/553946219408785409
01/10/15,0,0,# ServAdv: n/b # A & # D trains local from 59 St to 125 St due to a train with mechanical problems at 96 St. Allow additional travel time.,https://twitter.com/NYCTSubway/status/553936835161100288
01/10/15,5,1,"# ServAdv: n/b # A and # D trains are running with delays, due to a train with mechanical problems at 59 St-Columbus Circle.",https://twitter.com/NYCTSubway/status/553877881341100034
01/09/15,3,1,"# ServAdv: s/b # Q trains are running local from Times Sq to Prince St, due to a train with mechanical problems at 14 St.",https://twitter.com/NYCTSubway/status/553739577773793282
